45,0,0,0,46,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54
54,0,0,0,46,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54
54,0,0,0,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55
57,0,0,0,58,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
57,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,61,0,0,58
57,0,0,0,0,0,0,0,0,0,0,0,0,63,55,55,55,55,55,55,62,0,0,0,58
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
57,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,58
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
57,0,0,61,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
55,55,55,55,55,55,55,55,59,65,65,65,59,59,59,65,59,59,59,55,57,0,0,0,58
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,57,0,0,0,58
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,57,0,0,0,58
66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,68,0,0,0,75
66,67,67,67,67,67,67,67,67,67,67,67,66,67,67,67,67,67,67,67,73,0,0,0,69
66,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,66,0,0,0,69
66,0,0,0,0,66,0,66,0,0,0,0,66,0,0,0,0,0,0,0,66,0,0,0,75
66,0,0,0,0,66,66,66,0,66,66,66,66,0,0,66,66,0,0,0,66,0,0,0,75
66,0,0,0,0,66,66,66,0,0,0,0,66,0,0,66,0,0,0,0,66,0,0,0,75
66,0,0,66,66,66,66,66,0,0,0,0,66,0,0,66,0,0,66,66,66,0,0,0,75
66,0,0,0,0,66,66,66,66,0,0,0,66,0,0,66,0,0,66,0,0,0,0,0,69
66,66,0,0,0,66,66,66,66,66,0,0,0,0,0,66,0,66,66,0,0,0,0,0,69
66,66,66,0,0,66,66,0,0,0,66,0,0,0,0,66,0,0,0,0,0,0,0,0,69
66,0,0,0,0,66,66,0,0,0,0,0,0,0,0,66,0,0,0,0,66,0,0,0,75
66,0,0,0,0,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
76,0,0,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
76,0,0,0,76,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
85,0,0,0,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76
85,0,0,0,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76
85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76
